2PA,3P,AST,Age,BLK,Draft Placing,MP,PF,PTS,STL,TOV,TRB,US or EU,eFG%
3.6,0.0,0.4,22,1.1,19.0,14.8,1.9,4.6,0.2,0.8,4.0,US,45.0
5.0,0.0,0.4,23,1.0,19.0,18.9,2.5,8.5,0.3,1.4,5.6,US,55.1
7.7,0.0,1.1,24,1.4,19.0,29.8,3.4,10.3,0.6,1.9,8.8,US,48.0
9.9,0.0,1.0,25,1.2,19.0,33.9,3.4,13.6,0.5,2.5,10.3,US,47.3
9.9,0.0,1.3,26,1.0,19.0,30.6,3.2,11.7,0.3,2.6,8.9,US,43.20000000000001
7.5,0.0,0.7,27,1.0,19.0,30.1,3.4,9.2,0.4,2.0,9.5,US,46.7
4.9,0.0,0.4,28,0.8,19.0,21.0,2.8,6.5,0.3,1.6,6.1,US,50.4
1.8,0.0,0.2,29,0.3,19.0,9.2,1.6,1.8,0.0,1.0,2.9,US,32.7
2.0,0.0,0.3,29,0.4,19.0,10.8,1.8,1.8,0.0,1.0,3.4,US,30.6
0.9,0.0,0.0,29,0.0,19.0,3.9,1.1,1.7,0.1,1.0,1.1,US,50.0
2.4,0.0,0.4,30,0.5,19.0,12.9,2.2,2.9,0.2,0.6,4.0,US,49.6
1.6,0.0,0.0,31,0.3,19.0,10.0,1.6,2.1,0.3,0.5,3.4,US,50.0
1.2,0.0,0.2,32,0.1,19.0,8.8,1.4,1.9,0.2,0.3,3.4,US,59.1
1.3,0.0,0.2,33,0.3,19.0,11.0,1.9,1.2,0.1,0.6,3.3,US,37.8
2.0,0.0,0.2,21,0.7,28.0,3.8,0.7,3.5,0.0,0.3,0.8,EU,50.0
2.1,0.0,0.1,23,0.3,28.0,6.3,1.2,3.9,0.1,0.6,2.0,EU,63.6
1.7,0.0,0.1,24,0.3,28.0,8.7,1.9,3.1,0.3,0.4,2.1,EU,56.10000000000001
3.9,0.0,0.2,25,0.5,28.0,18.7,2.9,5.8,0.6,0.8,4.7,EU,54.6
4.1,0.0,0.3,26,0.8,28.0,16.5,2.5,5.0,0.5,1.2,3.9,EU,45.3
2.4,0.0,0.3,27,0.9,28.0,16.2,2.7,3.5,0.5,0.8,3.3,EU,48.1
3.5,0.0,0.5,28,0.8,28.0,18.8,2.8,4.3,0.5,1.0,5.8,EU,55.2
6.3,0.0,1.5,29,1.1,28.0,25.6,3.1,9.3,0.9,1.4,7.1,EU,58.9
3.6,0.0,0.6,30,0.8,28.0,17.9,2.9,5.6,1.1,1.1,4.8,EU,58.6
3.2,0.0,0.7,31,0.5,28.0,14.9,3.0,4.8,0.5,1.3,4.1,EU,55.60000000000001
4.2,0.0,0.5,22,0.8,35.0,13.4,2.6,4.8,0.4,0.7,4.1,US,50.7
10.2,0.0,1.9,23,1.7,35.0,33.3,4.4,12.2,0.7,2.0,8.8,US,50.7
9.3,0.0,1.4,24,1.8,35.0,36.9,4.1,11.0,1.0,2.1,9.5,US,49.0
7.4,0.0,1.6,25,1.5,35.0,32.9,4.4,9.0,0.8,1.7,9.0,US,50.7
5.4,0.0,1.6,26,1.4,35.0,26.9,4.0,6.3,0.8,1.7,7.9,US,49.9
4.3,0.0,0.8,27,0.8,35.0,18.0,3.3,4.9,0.5,1.4,5.2,US,45.5
5.1,0.0,0.6,28,0.8,35.0,20.3,3.5,6.1,0.5,1.2,6.0,US,44.7
7.1,0.0,0.9,29,0.6,35.0,29.3,3.9,10.7,0.6,1.8,8.4,US,57.49999999999999
5.4,0.0,0.8,30,0.9,35.0,24.9,2.9,7.3,0.6,1.3,6.9,US,51.7
8.3,0.0,1.3,31,1.4,35.0,30.3,3.3,10.8,0.6,1.4,7.6,US,49.8
6.9,0.0,1.5,32,0.7,35.0,30.5,3.5,8.9,1.0,1.6,7.8,US,46.7
2.9,0.0,0.4,34,0.4,35.0,14.6,2.1,3.9,0.3,0.8,3.8,US,47.4
1.6,0.0,0.2,35,0.2,35.0,8.1,1.4,2.1,0.1,0.3,1.9,US,48.9
2.6,0.0,0.4,36,0.2,35.0,10.9,1.6,3.4,0.2,0.6,2.8,US,52.6
2.4,0.0,0.3,37,0.3,35.0,9.0,1.4,2.4,0.3,0.6,2.2,US,35.2
2.4,0.0,0.3,38,0.1,35.0,9.9,1.5,2.5,0.2,0.5,2.4,US,37.0
2.2,0.0,0.3,39,0.1,35.0,12.0,2.1,2.4,0.2,0.6,3.3,US,45.7
1.1,0.0,0.1,40,0.1,35.0,7.9,1.4,0.8,0.3,0.4,1.4,US,27.800000000000004
13.6,0.0,3.1,22,1.0,1.0,36.5,3.4,16.7,1.7,3.6,6.6,US,49.6
11.6,0.0,2.6,23,0.5,1.0,32.0,3.7,16.3,1.3,2.6,5.9,US,53.29999999999999
12.4,0.0,2.7,24,0.8,1.0,30.1,3.8,15.9,1.6,2.6,5.8,US,51.9
14.6,0.0,3.5,25,1.5,1.0,35.4,3.6,19.3,1.6,2.6,6.9,US,54.2
17.1,0.1,2.6,26,1.3,1.0,34.9,4.1,22.8,1.4,2.9,6.6,US,51.2
17.4,0.0,3.8,27,1.2,1.0,37.1,3.8,20.6,1.5,3.4,6.8,US,48.9
19.4,0.0,4.2,27,1.4,1.0,38.0,4.0,23.7,1.3,3.5,7.0,US,49.5
14.2,0.0,3.3,27,1.0,1.0,35.6,3.6,15.7,1.8,3.3,6.5,US,47.7
13.1,0.1,3.3,28,1.2,1.0,32.8,3.8,17.9,0.9,2.6,6.0,US,55.1
11.3,0.1,2.0,29,0.7,1.0,24.7,3.7,13.4,1.2,2.3,4.3,US,46.3
9.9,0.1,2.2,30,1.0,1.0,27.7,3.5,13.5,1.1,2.1,6.1,US,54.0
10.7,0.0,2.0,31,0.7,1.0,25.6,2.9,13.5,1.0,1.4,5.6,US,51.6
7.5,0.0,2.3,32,0.8,1.0,23.7,2.6,9.1,0.7,1.4,4.4,US,48.6
4.7,0.0,1.0,33,0.4,1.0,16.9,2.5,4.6,0.9,0.8,2.9,US,44.1
5.8,0.1,1.1,34,0.4,1.0,15.9,2.7,7.4,0.6,1.2,2.6,US,50.1
3.5,0.0,0.7,35,0.5,1.0,13.5,2.0,4.0,0.5,0.6,2.6,US,48.0
1.8,0.2,0.5,36,0.2,1.0,6.8,0.8,2.6,0.7,0.5,1.4,US,45.3
3.9,0.0,0.2,25,0.2,40.0,10.7,1.3,3.7,0.1,0.6,1.9,US,43.4
3.0,0.1,0.1,26,0.1,40.0,7.7,1.1,2.9,0.2,0.3,1.5,US,40.2
2.8,0.1,0.1,26,0.1,40.0,8.0,1.1,2.8,0.2,0.3,1.4,US,39.6
3.3,0.0,0.1,26,0.1,40.0,7.3,1.1,3.1,0.1,0.2,1.6,US,41.2
3.2,0.0,0.4,27,0.4,,9.4,1.0,5.5,0.2,0.5,3.6,EU,60.3
3.8,0.0,0.3,28,0.3,,8.4,0.7,5.5,0.2,0.3,3.7,EU,54.50000000000001
3.8,0.0,0.6,29,0.3,,8.6,1.3,6.0,0.3,0.9,3.7,EU,53.40000000000001
4.2,0.0,0.7,29,0.3,,9.0,1.5,6.2,0.2,1.2,3.0,EU,51.9
3.5,0.0,0.4,29,0.3,,8.3,1.2,5.9,0.3,0.7,4.4,EU,55.1
6.8,2.1,1.2,20,0.6,7.0,29.7,1.5,15.2,0.6,1.2,7.5,EU,51.8
1.2,0.2,0.2,21,0.0,59.0,5.7,0.7,1.7,0.1,0.5,1.0,EU,42.3
1.7,0.0,0.3,24,0.6,,10.1,2.0,2.1,0.2,0.5,2.2,US,45.5
5.0,0.0,1.0,25,1.0,,14.0,2.0,2.0,0.0,0.0,2.0,US,20.0
1.3,0.0,0.4,24,0.0,38.0,6.1,1.0,0.9,0.3,0.8,1.2,EU,29.0
1.8,0.0,0.4,23,0.3,49.0,6.4,0.4,1.6,0.2,0.6,1.3,US,31.3
1.8,0.0,0.1,28,0.4,49.0,5.7,0.9,1.9,0.2,0.5,1.3,US,40.8
1.5,0.0,0.5,29,0.1,49.0,6.4,1.2,1.0,0.3,0.2,2.0,US,23.5
2.0,0.0,0.3,30,0.3,49.0,10.8,1.5,1.9,0.2,0.4,2.3,US,40.2
3.0,0.0,0.2,23,0.3,53.0,9.7,1.8,3.0,0.0,0.5,2.8,US,50.0
6.2,0.0,1.0,22,0.4,12.0,20.3,2.7,9.3,0.2,1.5,5.1,US,55.7
5.7,0.0,1.1,23,0.4,12.0,22.1,2.8,8.8,0.2,1.4,5.2,US,57.10000000000001
8.8,0.0,1.4,24,0.8,12.0,34.8,3.3,12.8,0.4,1.9,7.5,US,54.50000000000001
9.2,0.0,1.7,25,0.3,12.0,30.2,3.3,12.0,0.5,1.6,6.7,US,53.7
6.0,0.0,1.1,25,0.3,12.0,26.1,3.3,7.8,0.6,1.5,6.3,US,51.4
10.8,0.0,2.0,25,0.3,12.0,32.2,3.4,14.1,0.4,1.6,6.9,US,54.29999999999999
4.3,0.0,0.7,26,0.3,12.0,15.5,2.4,5.2,0.2,0.8,3.2,US,48.1
1.6,0.0,0.2,27,0.1,12.0,6.4,1.3,1.7,0.2,0.6,1.5,US,34.5
3.3,0.0,0.6,28,0.3,12.0,12.3,1.6,4.5,0.2,0.8,2.9,US,49.70000000000001
1.5,0.0,0.4,29,0.0,12.0,4.9,0.8,1.9,0.1,0.4,1.5,US,42.4
2.9,0.0,0.2,21,0.8,33.0,12.7,1.6,5.1,0.4,0.4,3.0,US,73.7
3.1,0.0,0.4,22,0.8,33.0,12.9,2.2,4.3,0.3,0.8,3.1,US,57.60000000000001
3.8,0.0,0.8,23,0.7,33.0,16.3,2.0,4.5,0.3,1.1,3.6,US,52.3
1.0,0.0,0.3,24,0.2,33.0,5.0,0.7,1.2,0.0,0.4,1.2,US,57.10000000000001
5.9,0.0,0.6,25,0.9,33.0,20.4,2.4,6.8,0.4,1.4,5.3,US,49.1
1.3,0.0,0.0,27,0.8,33.0,8.8,2.4,1.5,0.3,0.6,2.1,US,53.79999999999999
0.2,0.0,0.0,30,0.8,33.0,5.5,1.2,0.5,0.0,0.7,1.2,US,100.0
2.8,0.0,0.7,22,0.3,102.0,11.2,1.7,3.2,0.2,0.7,3.3,US,40.5
2.2,0.0,0.4,23,0.2,102.0,9.0,1.5,2.9,0.1,0.7,2.1,US,46.0
2.1,0.0,0.3,23,0.3,102.0,9.3,1.9,2.9,0.1,0.6,2.1,US,44.8
2.3,0.0,0.5,23,0.2,102.0,8.9,1.4,2.9,0.1,0.8,2.1,US,46.40000000000001
3.4,0.0,0.6,24,0.0,102.0,10.7,1.4,3.6,0.2,0.9,2.7,US,43.1
1.2,0.0,0.3,25,0.1,102.0,3.9,0.6,1.4,0.1,0.2,0.6,US,47.6
1.9,0.0,0.3,26,0.1,102.0,9.3,1.1,3.0,0.0,0.5,2.2,US,57.10000000000001
2.4,0.0,0.3,27,0.0,102.0,10.0,2.0,3.1,0.3,0.4,2.7,US,47.1
11.5,0.0,1.0,21,1.5,2.0,30.0,3.3,13.4,0.7,2.0,7.5,US,48.5
15.2,0.1,1.4,22,1.7,2.0,34.7,3.7,18.3,0.8,2.7,7.3,US,46.6
11.4,0.0,1.3,23,1.7,2.0,30.1,3.6,15.1,1.2,1.8,7.6,US,53.6
17.5,0.0,1.6,24,2.3,2.0,38.7,3.5,21.2,1.5,2.8,10.7,US,47.1
14.9,0.0,2.0,25,1.7,2.0,33.3,3.9,19.1,0.9,2.8,8.5,US,50.7
16.6,0.0,2.1,26,1.5,2.0,36.5,3.1,20.8,0.6,2.3,12.1,US,49.5
7.5,0.0,1.8,27,0.8,2.0,23.6,2.0,11.3,1.0,2.0,5.5,US,57.3
6.4,0.0,0.9,29,0.6,2.0,22.1,2.8,6.9,0.9,1.4,6.1,US,47.0
7.9,0.0,1.1,29,0.6,2.0,23.4,2.6,8.4,0.7,1.5,6.6,US,45.8
5.3,0.0,0.7,29,0.5,2.0,21.1,3.0,5.8,1.0,1.3,5.8,US,48.4
7.8,0.0,0.9,30,0.7,2.0,23.3,2.6,9.6,0.6,1.2,6.3,US,51.3
6.8,0.0,1.1,31,0.6,2.0,21.1,2.7,7.8,0.6,0.9,5.3,US,50.9
6.6,0.0,0.9,32,0.8,2.0,21.1,2.9,8.1,0.7,0.9,6.0,US,52.6
7.7,0.0,1.1,33,0.7,2.0,29.3,3.2,8.8,0.8,1.0,8.5,US,48.8
8.5,0.0,1.3,34,0.8,2.0,30.1,3.1,9.6,0.7,0.8,9.8,US,51.0
5.5,0.0,1.1,35,0.4,2.0,21.0,1.9,5.8,0.6,1.0,5.9,US,47.9
4.7,0.0,1.2,36,0.5,2.0,19.0,2.2,5.3,0.5,1.0,5.4,US,49.1
5.1,0.0,0.4,22,0.5,21.0,15.2,2.3,6.3,0.5,1.0,5.2,US,53.29999999999999
1.0,0.0,0.2,23,0.1,21.0,3.6,0.5,1.3,0.1,0.4,0.9,US,47.8
5.2,0.0,0.3,21,1.0,18.0,15.2,2.1,6.5,0.4,0.8,3.9,US,49.4
5.1,0.0,0.2,22,1.7,18.0,16.1,2.0,6.4,0.3,0.9,4.1,US,50.8
7.6,0.0,0.5,23,2.4,18.0,27.8,2.9,10.1,0.5,1.3,8.0,US,55.00000000000001
9.0,0.0,0.5,24,2.2,18.0,25.2,2.7,11.3,0.6,1.4,7.8,US,55.60000000000001
9.8,0.0,0.6,24,2.5,18.0,27.4,2.9,11.9,0.6,1.7,8.8,US,53.5
7.6,0.0,0.3,24,1.6,18.0,20.6,2.4,10.3,0.5,1.0,5.8,US,61.2
6.7,0.0,0.3,25,2.0,18.0,18.1,2.3,9.1,0.4,1.1,4.8,US,57.60000000000001
7.6,0.0,0.4,26,1.4,18.0,15.8,3.2,7.0,0.2,1.6,3.4,US,44.7
3.4,0.0,0.1,27,0.9,18.0,11.1,1.3,4.6,0.1,0.8,2.7,US,53.2
3.6,0.0,0.1,27,1.1,18.0,11.5,1.6,5.2,0.1,0.8,2.8,US,55.7
3.0,0.0,0.3,27,0.2,18.0,10.2,0.3,3.0,0.0,0.8,2.2,US,44.4
3.9,0.0,0.1,28,0.8,18.0,10.9,1.4,5.1,0.1,0.6,3.9,US,57.49999999999999
4.1,0.0,0.2,29,0.9,18.0,9.6,1.4,6.1,0.2,0.5,3.2,US,65.2
3.3,0.0,0.5,30,0.9,18.0,9.5,1.4,4.8,0.3,0.4,2.6,US,62.1
8.1,0.0,0.7,23,1.8,3.0,20.1,3.2,10.0,0.3,1.3,4.4,US,53.29999999999999
10.7,0.0,1.1,24,2.3,3.0,28.4,3.2,13.6,0.4,1.7,6.8,US,53.1
10.9,0.0,1.3,25,2.3,3.0,28.6,2.9,14.1,0.4,1.9,6.7,US,54.1
12.8,0.0,1.3,26,1.5,3.0,31.4,3.0,18.4,0.3,1.8,7.4,US,55.7
13.4,0.0,1.8,27,1.5,3.0,33.6,3.0,19.8,0.4,2.0,9.0,US,56.99999999999999
14.4,0.0,2.7,28,2.0,3.0,35.3,2.8,21.3,0.4,2.2,8.1,US,57.4
16.9,0.0,2.6,29,2.2,3.0,39.7,3.1,26.1,0.5,2.6,9.9,US,60.4
14.2,0.0,2.7,30,1.4,3.0,37.3,2.8,22.6,0.4,2.2,8.4,US,60.4
15.5,0.0,2.2,31,1.2,3.0,36.9,2.9,22.5,0.3,2.5,8.2,US,54.6
13.6,0.3,2.1,32,1.9,3.0,33.2,3.0,20.9,0.4,2.2,8.3,US,55.8
12.9,0.2,1.9,33,2.1,3.0,30.4,2.9,18.4,0.4,2.1,7.1,US,56.10000000000001
11.1,0.0,1.5,34,1.1,3.0,25.0,2.0,13.9,0.2,1.5,5.9,US,50.9
8.9,0.0,1.0,35,0.8,3.0,23.3,1.8,10.7,0.2,1.3,5.0,US,46.1
1.3,0.0,0.2,22,1.1,32.0,9.7,1.7,1.7,0.2,0.3,1.9,US,47.9
1.8,0.0,0.1,23,2.1,32.0,14.9,2.1,2.3,0.3,0.5,2.9,US,42.8
3.3,0.0,0.3,24,2.0,32.0,18.0,3.0,3.8,0.5,0.8,4.0,US,47.3
2.8,0.0,0.2,25,1.8,32.0,15.5,3.1,3.2,0.3,0.7,3.3,US,45.3
2.3,0.0,0.1,26,1.5,32.0,12.2,2.7,2.2,0.4,0.6,2.5,US,43.1
2.3,0.0,0.5,27,1.8,32.0,15.9,3.1,2.4,0.4,0.6,3.5,US,41.6
1.6,0.0,0.2,28,0.8,32.0,10.7,1.9,1.6,0.4,0.5,1.9,US,35.7
6.0,0.1,1.3,21,0.8,9.0,20.8,2.9,8.5,0.9,1.3,4.0,US,50.2
10.7,0.4,2.7,22,0.9,9.0,34.2,3.2,15.9,1.3,2.3,5.7,US,51.8
11.6,0.0,2.3,23,1.0,9.0,34.4,3.1,15.7,1.1,2.4,6.1,US,49.5
11.3,0.1,2.3,24,0.8,9.0,34.3,3.0,15.3,1.2,2.2,5.8,US,51.9
10.7,0.4,2.3,25,0.9,9.0,33.8,2.7,14.9,1.2,2.2,5.2,US,48.8
8.7,0.5,2.6,26,0.8,9.0,31.7,2.7,13.4,1.4,2.0,4.2,US,52.2
8.9,0.1,4.3,27,0.6,9.0,34.4,3.3,12.0,1.5,3.0,5.3,US,50.6
9.2,0.4,3.4,28,0.6,9.0,34.6,3.2,13.3,1.5,2.1,4.9,US,51.3
8.6,0.2,3.5,29,0.6,9.0,32.5,3.3,11.7,1.1,1.9,4.8,US,49.8
6.4,0.3,2.7,30,0.6,9.0,29.0,2.8,8.0,0.9,1.7,4.8,US,41.0
5.4,0.1,1.5,31,0.5,9.0,23.1,2.7,6.3,1.0,1.4,3.7,US,46.5
3.9,0.0,1.0,32,0.3,9.0,18.8,1.8,4.6,0.9,0.9,3.2,US,44.2
2.7,0.3,1.1,33,0.4,9.0,19.8,2.5,4.3,0.9,0.6,4.2,US,44.4
1.8,0.1,1.1,34,0.2,9.0,15.0,2.1,2.2,0.7,0.7,2.7,US,45.6
2.7,0.1,1.1,35,0.1,9.0,19.1,2.2,2.9,1.0,0.5,3.1,US,44.7
1.8,0.0,0.2,23,0.1,22.0,5.1,1.2,2.2,0.1,1.0,2.1,US,45.3
3.6,0.0,0.4,24,0.2,22.0,14.8,2.0,5.5,0.2,1.3,4.5,US,62.1
1.7,0.0,0.1,25,0.2,22.0,6.1,0.6,2.5,0.2,0.4,1.6,US,52.6
1.5,0.0,0.0,25,0.1,22.0,5.3,0.4,2.8,0.2,0.5,1.4,US,66.7
1.8,0.0,0.2,25,0.2,22.0,6.4,0.7,2.4,0.2,0.4,1.7,US,48.3
2.7,0.0,0.2,27,0.0,22.0,10.3,1.5,3.2,0.1,0.7,3.3,US,46.7
3.2,0.0,0.4,28,0.3,22.0,13.8,1.6,3.6,0.1,0.6,3.7,US,39.1
1.6,0.0,0.3,29,0.1,22.0,8.2,1.3,2.9,0.1,0.6,2.6,US,50.0
2.6,0.0,0.1,30,0.0,22.0,5.8,0.9,3.1,0.1,0.6,1.9,US,44.2
0.5,0.0,0.0,31,0.0,22.0,6.5,0.5,0.0,0.0,0.0,2.0,US,0.0
4.4,0.0,0.8,23,0.4,24.0,17.6,3.1,5.0,0.3,0.9,4.4,US,44.4
4.4,0.1,0.4,24,0.3,24.0,13.1,2.3,4.9,0.2,1.1,2.7,US,45.1
4.0,0.1,0.4,24,0.2,24.0,13.6,2.7,4.1,0.3,1.4,2.6,US,44.2
4.6,0.1,0.3,24,0.3,24.0,12.8,2.1,5.4,0.1,1.0,2.7,US,45.5
1.6,0.1,0.1,26,0.2,24.0,5.0,1.6,1.1,0.0,0.3,1.1,US,26.8
6.6,0.0,0.3,21,0.9,7.0,19.8,2.6,7.6,0.3,1.4,4.7,US,44.2
7.0,0.0,0.3,22,1.2,7.0,22.4,3.5,7.7,0.2,1.3,5.3,US,42.3
5.5,0.0,0.5,23,0.7,7.0,15.6,2.4,5.9,0.3,0.9,4.4,US,40.40000000000001
5.0,0.0,0.3,24,0.8,7.0,17.5,2.7,6.3,0.5,1.2,5.4,US,48.8
5.8,0.0,0.5,24,1.0,7.0,17.8,2.6,6.9,0.4,1.1,6.4,US,46.5
4.7,0.0,0.2,24,0.8,7.0,17.4,2.8,6.1,0.5,1.2,5.1,US,50.0
7.3,0.0,0.7,25,1.4,7.0,24.9,3.2,9.8,0.2,1.5,6.7,US,50.7
7.8,0.0,1.0,26,1.2,7.0,26.1,3.6,10.2,0.3,1.4,6.3,US,50.1
4.1,0.0,0.6,28,0.6,7.0,12.1,1.8,3.6,0.2,0.7,3.3,US,33.7
2.2,0.0,0.6,29,0.3,7.0,5.8,1.3,2.0,0.1,0.6,1.9,US,37.5
1.9,0.0,0.2,18,0.4,2.0,4.7,1.0,1.4,0.2,0.4,1.3,EU,26.200000000000006
2.1,0.0,0.2,19,0.5,2.0,6.9,0.8,1.8,0.1,0.4,1.2,EU,32.9
4.2,0.0,0.7,20,1.4,2.0,13.9,1.7,4.8,0.3,0.9,2.7,EU,50.9
1.2,0.0,0.4,20,0.6,2.0,5.6,1.0,1.5,0.1,0.6,1.1,EU,51.5
6.7,0.0,1.1,20,2.1,2.0,20.9,2.2,7.6,0.4,1.2,4.1,EU,50.7
6.8,0.0,1.1,21,1.8,2.0,23.9,2.7,8.0,0.6,1.6,5.5,EU,45.4
7.1,0.0,0.8,22,1.6,2.0,23.8,2.6,7.2,0.5,1.4,6.1,EU,43.8
4.4,0.0,0.6,23,0.8,2.0,17.0,2.2,5.5,0.4,0.8,4.3,EU,51.5
6.3,0.0,1.5,24,1.1,2.0,21.4,2.6,6.7,0.7,1.1,4.7,EU,49.0
2.1,0.0,0.5,24,0.1,2.0,8.9,0.9,2.0,0.5,0.3,2.3,EU,47.1
7.8,0.0,1.8,24,1.4,2.0,25.6,3.1,8.3,0.8,1.4,5.5,EU,49.20000000000001
8.4,0.0,1.5,25,2.0,2.0,24.4,3.3,8.8,0.8,2.2,5.2,EU,46.9
4.5,0.0,0.6,26,0.9,2.0,16.3,2.0,4.6,0.3,1.1,3.3,EU,45.4
1.0,0.0,0.0,27,0.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,EU,0.0
3.6,0.0,0.6,22,0.5,,12.3,1.7,6.3,0.2,0.8,3.1,US,56.89999999999999
5.3,0.0,0.8,23,0.6,,17.5,2.0,7.7,0.4,0.9,5.3,US,46.1
6.7,0.0,1.9,24,0.7,,25.2,3.1,8.9,0.6,1.3,7.4,US,43.70000000000001
9.6,0.0,2.0,25,0.5,,29.8,3.2,13.6,1.0,1.5,8.2,US,50.1
9.3,0.0,2.1,25,0.6,,29.0,3.3,12.7,1.1,1.5,8.4,US,46.2
9.9,0.0,1.8,25,0.4,,31.1,3.1,15.1,0.9,1.5,7.9,US,56.39999999999999
8.9,0.1,2.6,26,0.6,,31.1,2.8,13.1,0.9,1.6,8.3,US,49.70000000000001
9.6,0.2,4.3,27,1.2,,36.4,3.4,14.1,0.9,2.0,10.3,US,51.8
10.5,0.1,3.9,28,1.2,,37.3,3.2,15.6,1.2,1.5,9.3,US,52.8
10.0,0.4,4.7,29,0.8,,37.0,3.0,15.0,0.8,2.3,7.8,US,51.4
7.3,0.1,3.6,30,0.6,,28.3,2.5,9.0,0.6,1.7,6.4,US,45.9
8.9,0.4,3.7,31,1.0,,34.9,3.4,13.4,1.0,2.3,9.5,US,48.2
8.0,0.3,3.3,32,0.5,,30.0,3.2,11.9,0.7,1.9,7.8,US,49.4
8.0,0.5,3.4,32,0.6,,31.5,3.1,11.9,0.7,1.9,8.0,US,50.0
7.9,0.1,3.2,32,0.4,,27.6,3.3,11.8,0.8,1.7,7.4,US,48.5
5.5,0.5,1.9,33,0.4,,23.8,2.3,8.8,0.5,1.3,4.9,US,46.2
3.2,0.7,2.4,34,0.4,,16.9,1.6,6.4,0.5,0.9,3.7,US,51.4
0.8,0.5,1.6,35,0.1,,9.7,0.7,2.3,0.3,0.8,1.3,US,46.3
4.5,0.0,2.1,22,1.8,22.0,19.1,2.6,5.6,0.7,1.9,4.9,US,47.5
6.5,0.0,3.5,23,2.3,22.0,25.9,3.3,9.2,1.2,2.4,6.9,US,61.1
6.3,0.0,1.5,24,1.8,22.0,24.3,3.4,8.5,0.9,1.8,7.4,US,55.89999999999999
10.3,0.0,2.9,25,1.9,22.0,33.1,3.6,12.9,1.4,2.7,7.4,US,52.6
3.9,0.0,1.4,26,1.0,22.0,18.9,3.0,4.8,0.8,1.5,5.0,US,51.7
3.6,0.0,1.4,26,1.2,22.0,19.9,3.2,4.3,0.8,1.7,5.5,US,49.4
4.4,0.0,1.5,26,0.7,22.0,16.6,2.5,6.0,0.7,1.1,3.8,US,56.00000000000001
5.7,0.0,3.1,27,1.1,22.0,25.4,2.9,6.3,0.9,2.0,6.3,US,46.1
2.8,0.0,0.0,28,0.5,22.0,8.8,0.8,2.5,0.0,1.0,2.0,US,45.5
4.6,0.0,1.3,29,1.6,22.0,21.3,2.6,6.3,0.8,1.5,5.1,US,58.8
2.1,0.0,0.8,33,0.5,22.0,10.5,1.9,2.5,0.4,0.7,2.7,US,53.0
2.8,0.0,0.5,24,0.6,18.0,12.8,1.4,3.9,0.2,0.5,3.3,US,59.8
3.5,0.0,0.6,25,0.6,18.0,17.3,2.2,4.8,0.4,1.3,3.6,US,54.0
1.4,0.0,0.0,25,0.2,18.0,13.0,1.0,1.2,0.2,0.2,2.4,US,28.6
3.8,0.0,0.6,25,0.7,18.0,18.0,2.4,5.4,0.4,1.4,3.8,US,55.3
2.3,0.0,0.5,26,0.4,18.0,11.0,1.6,2.6,0.2,1.0,2.1,US,44.4
1.6,0.0,0.1,21,0.2,29.0,4.7,0.8,1.6,0.2,0.5,1.4,US,35.7
1.9,0.0,0.1,22,0.4,29.0,6.8,1.0,1.9,0.1,0.6,1.8,US,38.9
6.3,0.0,0.3,23,0.6,29.0,15.7,1.9,7.6,0.5,1.1,5.3,US,47.7
2.9,0.0,0.1,23,0.2,29.0,6.5,1.3,3.2,0.2,0.3,1.8,US,46.6
10.0,0.0,0.6,23,1.0,29.0,25.6,2.6,12.3,0.8,2.0,9.0,US,48.0
8.7,0.0,0.4,24,0.7,29.0,26.4,3.1,9.7,0.8,1.4,7.9,US,46.1
4.5,0.0,0.2,25,0.6,29.0,12.7,2.3,4.6,0.5,0.7,3.7,US,42.1
5.9,0.0,0.5,26,0.7,29.0,20.1,2.4,7.4,0.7,1.2,5.9,US,52.1
5.3,0.0,0.4,26,0.5,29.0,17.7,2.1,6.5,0.4,1.0,5.0,US,49.3
7.1,0.0,0.6,26,0.9,29.0,24.9,3.0,9.1,1.2,1.5,7.7,US,56.3
7.8,0.0,0.4,27,1.1,29.0,25.1,3.1,9.5,0.8,1.4,7.6,US,48.0
8.5,0.0,0.5,27,1.0,29.0,28.1,3.2,10.9,1.0,1.5,8.1,US,50.9
6.2,0.0,0.3,27,1.4,29.0,18.0,2.8,6.2,0.2,1.2,6.4,US,38.7
4.7,0.0,0.5,28,0.6,29.0,17.4,2.8,6.2,0.3,1.1,5.2,US,50.4
4.4,0.0,0.2,29,0.8,29.0,15.2,2.6,5.6,0.5,0.8,4.5,US,53.2
6.4,0.0,0.9,30,0.7,29.0,20.1,2.8,7.8,0.5,1.2,6.0,US,51.5
2.8,0.0,0.3,30,0.4,29.0,10.9,1.7,3.3,0.3,0.5,3.5,US,47.5
7.7,0.0,1.1,30,0.9,29.0,23.3,3.2,9.3,0.6,1.5,6.9,US,52.0
2.6,0.0,0.2,31,0.4,29.0,8.7,1.6,2.7,0.1,0.6,2.0,US,40.6
5.9,0.0,0.5,32,0.7,29.0,17.0,1.8,7.9,0.3,0.9,5.2,US,55.3
6.0,0.0,0.3,33,0.7,29.0,17.1,2.5,7.1,0.4,0.9,4.9,US,52.2
6.2,0.0,0.3,33,0.9,29.0,16.7,2.4,7.3,0.3,1.0,4.9,US,50.2
