,2P,2P%,2PA,3P,3PA,AST,Age,BLK,Country or State,DRB,Draft Placing,FG,FG%,FGA,FT,FTA,G,GS,Height,MP,ORB,PF,PTS,STL,Season,TOV,TRB,Tm,US or EU,Weight,Year in League,eFG%
2182,2.8,46.7,6.0,0.0,0.0,1.0,28,0.2,montana,2.9,28.0,2.8,0.466,6.0,1.6,2.1,71,0.0,2.0574000000000003,19.2,1.0,2.5,7.2,0.6,1992-93,0.9,3.9,UTA,US,99.79044007584076,7.0,46.6
2183,2.1,48.3,4.3,0.0,0.0,1.0,29,0.1,montana,2.5,28.0,2.1,0.48,4.4,0.9,1.1,34,11.0,2.0574000000000003,20.1,1.1,2.2,5.1,0.4,1993-94,0.9,3.6,ORL,US,99.79044007584076,8.0,48.0
2184,1.5,38.9,3.8,0.0,0.0,1.4,30,0.1,montana,2.1,28.0,1.5,0.389,3.8,1.4,1.6,19,14.0,2.0574000000000003,15.1,1.0,1.8,4.4,0.5,1994-95,1.3,3.1,CHI,US,99.79044007584076,9.0,38.9
2185,0.3,50.0,0.7,0.0,0.0,1.0,32,0.0,montana,1.0,28.0,0.3,0.5,0.7,0.3,0.7,3,0.0,2.0574000000000003,3.7,0.7,1.0,1.0,0.7,1996-97,0.3,1.7,LAL,US,99.79044007584076,11.0,50.0
2186,0.2,38.5,0.6,0.0,0.0,0.1,23,0.2,bosnia and herzegovina,0.5,52.0,0.2,0.385,0.6,0.2,0.5,21,0.0,2.1590000000000003,4.4,0.5,0.8,0.7,0.1,2013-14,0.5,1.0,GSW,EU,113.85182026834559,1.0,38.5
2187,0.5,66.7,0.8,0.0,0.0,0.4,24,0.1,bosnia and herzegovina,0.6,52.0,0.5,0.667,0.8,0.3,0.3,16,0.0,2.1590000000000003,4.5,0.4,0.8,1.3,0.1,2014-15,0.3,1.1,GSW,EU,113.85182026834559,2.0,66.7
2188,6.2,48.9,12.6,0.0,0.5,2.8,23,1.0,new york,6.6,3.0,6.2,0.474,13.1,5.7,6.8,81,81.0,2.1082,34.9,2.1,3.6,18.2,1.3,1992-93,3.4,8.7,MIN,US,106.59433371737532,1.0,47.599999999999994
2189,5.6,45.5,12.3,0.1,0.4,4.4,24,1.2,new york,6.3,3.0,5.7,0.448,12.6,5.4,6.8,70,67.0,2.1082,34.7,2.3,3.8,16.8,1.2,1993-94,3.7,8.6,MIN,US,106.59433371737532,2.0,45.2
2190,5.4,49.70000000000001,10.9,0.2,0.5,2.9,25,1.1,new york,5.5,3.0,5.6,0.489,11.4,5.0,6.2,81,80.0,2.1082,34.2,2.0,3.7,16.3,1.2,1994-95,2.8,7.6,MIN,US,106.59433371737532,3.0,49.6
2191,5.9,49.9,11.7,0.1,0.5,2.7,26,1.0,new york,4.8,3.0,6.0,0.487,12.3,4.4,5.4,74,71.0,2.1082,33.7,2.5,3.7,16.4,1.0,1995-96,2.5,7.3,TOT,US,106.59433371737532,4.0,49.20000000000001
2192,6.2,49.70000000000001,12.5,0.2,0.7,2.9,26,1.0,new york,4.6,3.0,6.4,0.486,13.2,4.9,6.0,44,44.0,2.1082,34.5,2.2,3.6,18.0,0.9,1995-96,2.5,6.9,MIN,US,106.59433371737532,5.0,49.4
2193,5.3,50.2,10.6,0.0,0.3,2.3,26,0.9,new york,5.0,3.0,5.3,0.489,10.8,3.6,4.3,30,27.0,2.1082,32.6,2.9,4.0,14.2,1.0,1995-96,2.5,7.9,ATL,US,106.59433371737532,6.0,48.9
2194,6.3,49.70000000000001,12.7,0.4,1.1,2.7,27,0.8,new york,6.2,3.0,6.7,0.486,13.8,4.4,5.4,82,82.0,2.1082,38.3,2.6,3.4,18.1,1.2,1996-97,2.7,8.8,ATL,US,106.59433371737532,7.0,50.0
2195,4.7,49.5,9.5,0.1,0.4,2.6,28,1.0,new york,4.7,3.0,4.8,0.485,9.9,4.1,4.8,74,49.0,2.1082,30.8,1.9,3.3,13.8,1.0,1997-98,2.5,6.6,ATL,US,106.59433371737532,8.0,48.9
2196,2.3,35.9,6.4,0.1,0.2,1.5,29,0.8,new york,2.1,3.0,2.4,0.358,6.6,2.8,3.6,16,0.0,2.1082,21.1,1.3,1.9,7.6,0.9,1998-99,1.2,3.4,DET,US,106.59433371737532,9.0,36.3
2197,4.5,47.9,9.5,0.1,0.3,2.3,30,0.5,new york,4.6,3.0,4.6,0.473,9.8,2.9,3.6,82,82.0,2.1082,29.8,2.1,4.0,12.2,1.0,1999-00,2.3,6.7,DET,US,106.59433371737532,10.0,47.8
2198,3.5,50.7,6.9,0.1,0.2,1.6,31,0.6,new york,3.2,3.0,3.6,0.503,7.1,2.2,2.6,78,48.0,2.1082,21.3,1.5,3.1,9.3,0.9,2000-01,1.8,4.7,TOT,US,106.59433371737532,11.0,50.6
2199,3.1,51.300000000000004,6.0,0.0,0.1,1.3,31,0.5,new york,2.6,3.0,3.1,0.511,6.1,1.3,1.5,53,35.0,2.1082,17.5,1.4,3.0,7.5,0.8,2000-01,1.3,4.0,DAL,US,106.59433371737532,12.0,51.2
2200,4.4,50.0,8.7,0.1,0.4,2.3,31,0.8,new york,4.4,3.0,4.5,0.491,9.1,4.1,4.9,25,13.0,2.1082,29.3,1.7,3.3,13.2,1.2,2000-01,2.7,6.1,WAS,US,106.59433371737532,13.0,49.8
2201,2.9,47.199999999999996,6.2,0.0,0.2,2.6,32,0.4,new york,4.0,3.0,2.9,0.464,6.4,1.2,1.3,57,48.0,2.1082,25.3,1.3,2.3,7.1,1.1,2001-02,1.5,5.3,WAS,US,106.59433371737532,14.0,46.7
2202,3.3,50.6,6.6,0.0,0.2,3.1,33,0.5,new york,5.1,3.0,3.4,0.494,6.8,1.6,1.9,76,66.0,2.1082,29.1,1.5,2.7,8.3,1.1,2002-03,1.1,6.6,WAS,US,106.59433371737532,15.0,49.6
2203,2.4,48.1,4.9,0.1,0.4,1.9,34,0.6,new york,3.8,3.0,2.5,0.465,5.3,0.8,1.0,48,18.0,2.1082,20.5,1.0,2.1,5.9,0.8,2003-04,0.9,4.8,WAS,US,106.59433371737532,16.0,47.699999999999996
2204,2.2,59.9,3.6,0.0,0.1,0.8,35,0.3,new york,1.9,3.0,2.2,0.5820000000000001,3.8,0.9,1.2,49,0.0,2.1082,15.1,0.7,1.6,5.3,0.7,2004-05,0.6,2.7,MIA,US,106.59433371737532,17.0,58.4
2205,3.9,48.0,8.2,1.0,2.6,0.7,22,1.4,iowa,4.8,3.0,4.9,0.457,10.8,3.0,4.0,12,12.0,2.1082,32.3,2.8,3.2,13.8,0.8,1998-99,0.8,7.6,DEN,US,108.86229826455354,1.0,50.4
2206,4.1,47.699999999999996,8.6,0.7,2.3,1.2,23,2.2,iowa,5.8,3.0,4.8,0.446,10.9,2.0,2.9,81,80.0,2.1082,30.1,2.1,3.6,12.4,0.5,1999-00,1.2,7.9,DEN,US,108.86229826455354,2.0,48.0
2207,4.3,49.9,8.6,0.7,1.8,1.4,24,2.6,iowa,5.6,3.0,5.0,0.477,10.4,2.3,3.4,78,74.0,2.1082,31.5,2.2,3.7,12.9,0.5,2000-01,1.2,7.8,DEN,US,108.86229826455354,3.0,50.8
2208,4.1,48.6,8.4,1.3,3.4,1.1,25,2.7,iowa,5.2,3.0,5.4,0.458,11.8,1.3,1.9,78,76.0,2.1082,31.5,2.3,3.6,13.5,0.7,2001-02,1.2,7.4,TOT,US,108.86229826455354,4.0,51.4
2209,4.5,47.699999999999996,9.5,1.5,3.4,1.2,25,3.0,iowa,5.1,3.0,6.0,0.466,12.9,1.4,2.1,51,51.0,2.1082,32.7,2.3,3.4,14.9,0.6,2001-02,1.2,7.4,DEN,US,108.86229826455354,5.0,52.300000000000004
2210,3.1,51.2,6.1,1.1,3.5,1.1,25,2.2,iowa,5.2,3.0,4.2,0.4370000000000001,9.7,1.3,1.7,27,25.0,2.1082,29.1,2.2,4.0,10.8,0.9,2001-02,1.3,7.4,DAL,US,108.86229826455354,6.0,49.20000000000001
2211,3.2,55.00000000000001,5.8,0.7,1.7,0.8,26,1.3,iowa,3.0,3.0,3.9,0.518,7.4,0.9,1.3,69,43.0,2.1082,23.3,1.8,3.8,9.3,0.5,2002-03,0.7,4.8,DAL,US,108.86229826455354,7.0,56.3
2212,2.9,58.3,4.9,0.5,2.4,1.4,27,0.8,iowa,2.9,3.0,3.4,0.46,7.3,0.6,0.8,17,1.0,2.1082,19.3,1.8,2.8,7.8,0.5,2003-04,0.6,4.6,BOS,US,108.86229826455354,8.0,49.20000000000001
2213,3.2,55.89999999999999,5.8,1.0,2.8,1.2,28,1.2,iowa,5.0,3.0,4.3,0.496,8.6,1.5,1.9,80,80.0,2.1082,27.5,1.9,3.3,11.1,0.5,2004-05,0.9,6.9,BOS,US,108.86229826455354,9.0,55.50000000000001
2214,1.5,47.4,3.2,1.4,3.5,1.4,29,0.9,iowa,4.0,3.0,2.9,0.431,6.7,0.6,0.9,82,63.0,2.1082,24.8,1.0,3.3,7.8,0.4,2005-06,0.8,5.0,BOS,US,108.86229826455354,10.0,53.29999999999999
2215,1.4,46.800000000000004,2.9,0.1,0.9,0.3,30,0.4,iowa,1.7,3.0,1.4,0.382,3.8,0.7,1.0,27,9.0,2.1082,13.0,0.9,2.1,3.7,0.3,2006-07,0.5,2.6,POR,US,108.86229826455354,11.0,39.2
2216,0.7,47.4,1.5,0.0,0.1,0.2,31,0.4,iowa,1.0,3.0,0.7,0.443,1.6,0.3,0.5,39,0.0,2.1082,7.5,0.7,1.5,1.7,0.3,2007-08,0.3,1.7,POR,US,108.86229826455354,12.0,44.3
2217,4.2,50.3,8.3,0.0,0.0,2.7,23,1.0,massachusetts,5.3,65.0,4.2,0.503,8.3,1.4,1.9,81,,2.1082,30.4,3.3,4.1,9.8,0.7,1980-81,1.6,8.6,CLE,US,111.13026281173174,1.0,50.3
2218,3.3,49.9,6.5,0.1,0.2,1.3,24,0.8,massachusetts,4.8,65.0,3.3,0.494,6.7,2.3,2.9,80,34.0,2.1082,22.9,2.9,3.7,9.0,0.5,1981-82,1.5,7.7,TOT,US,111.13026281173174,2.0,49.8
2219,2.3,47.0,4.9,0.1,0.1,0.9,24,0.6,massachusetts,3.1,65.0,2.4,0.47,5.1,1.9,2.4,50,4.0,2.1082,17.9,2.5,3.4,6.7,0.4,1981-82,1.2,5.5,CLE,US,111.13026281173174,3.0,47.599999999999994
2220,4.8,52.5,9.2,0.0,0.2,1.8,24,1.1,massachusetts,7.7,65.0,4.9,0.516,9.4,3.0,3.7,30,30.0,2.1082,31.2,3.7,4.2,12.8,0.6,1981-82,2.0,11.3,DET,US,111.13026281173174,4.0,51.800000000000004
2221,5.3,50.2,10.5,0.0,0.2,3.2,25,1.4,massachusetts,8.7,65.0,5.3,0.4970000000000001,10.7,3.0,3.8,82,82.0,2.1082,35.0,3.4,3.9,13.6,0.6,1982-83,2.1,12.1,DET,US,111.13026281173174,5.0,49.8
2222,6.7,53.5,12.6,0.0,0.1,1.8,26,1.0,massachusetts,8.2,65.0,6.7,0.53,12.7,3.9,4.5,82,82.0,2.1082,34.9,4.0,3.3,17.3,0.6,1983-84,1.8,12.2,DET,US,111.13026281173174,6.0,53.0
2223,7.2,51.0,14.1,0.0,0.2,1.9,27,0.9,massachusetts,8.8,65.0,7.3,0.506,14.4,3.0,3.7,82,82.0,2.1082,35.3,3.6,3.8,17.5,0.8,1984-85,1.6,12.4,DET,US,111.13026281173174,7.0,50.7
2224,6.6,49.5,13.3,0.0,0.2,1.8,28,0.8,massachusetts,9.4,65.0,6.6,0.4920000000000001,13.5,3.2,3.9,82,82.0,2.1082,35.3,3.7,3.5,16.6,0.7,1985-86,1.6,13.1,DET,US,111.13026281173174,8.0,49.4
2225,6.1,50.6,12.1,0.1,0.3,1.8,29,0.8,massachusetts,8.7,65.0,6.2,0.501,12.3,3.0,3.3,82,82.0,2.1082,34.8,3.0,3.5,15.4,0.9,1986-87,1.5,11.6,DET,US,111.13026281173174,9.0,50.4
2226,5.4,50.0,10.8,0.2,0.5,2.4,30,1.0,massachusetts,8.1,65.0,5.5,0.493,11.3,2.3,2.6,82,82.0,2.1082,35.3,2.0,3.5,13.5,0.8,1987-88,1.7,10.1,DET,US,111.13026281173174,10.0,50.0
2227,5.2,51.5,10.0,0.4,1.1,2.2,31,1.2,massachusetts,7.9,65.0,5.5,0.499,11.1,2.2,2.6,81,81.0,2.1082,32.6,1.7,3.2,13.7,0.6,1988-89,1.6,9.6,DET,US,111.13026281173174,11.0,51.6
2228,4.0,51.5,7.7,0.7,2.0,2.1,32,1.0,massachusetts,7.6,65.0,4.7,0.484,9.7,2.0,2.4,81,81.0,2.1082,33.0,2.0,3.4,12.1,0.7,1989-90,1.2,9.6,DET,US,111.13026281173174,12.0,52.0
2229,4.1,51.300000000000004,8.0,0.5,1.5,1.9,33,0.7,massachusetts,6.9,65.0,4.5,0.478,9.5,1.5,1.8,82,81.0,2.1082,32.5,2.1,3.0,11.0,0.5,1990-91,1.2,9.0,DET,US,111.13026281173174,13.0,50.2
2230,3.8,48.3,7.9,0.4,1.0,2.0,34,0.7,massachusetts,4.3,65.0,4.2,0.47,9.0,0.8,0.9,81,46.0,2.1082,27.6,1.3,2.8,9.7,0.6,1991-92,1.3,5.6,DET,US,111.13026281173174,14.0,49.20000000000001
2231,3.6,51.6,6.9,0.1,0.3,1.6,35,0.5,massachusetts,3.9,65.0,3.7,0.509,7.3,1.2,1.3,79,41.0,2.1082,24.5,1.4,2.7,8.7,0.6,1992-93,0.7,5.3,DET,US,111.13026281173174,15.0,51.7
2232,4.0,54.29999999999999,7.4,0.3,0.8,1.3,36,0.4,massachusetts,4.3,65.0,4.3,0.522,8.2,1.0,1.2,11,5.0,2.1082,22.5,0.8,2.7,9.8,0.5,1993-94,0.9,5.1,DET,US,111.13026281173174,16.0,53.900000000000006
2233,2.0,51.2,4.0,0.0,0.2,0.4,18,0.1,poland,1.7,30.0,2.0,0.489,4.2,0.5,0.6,21,0.0,2.1082,10.7,0.4,1.3,4.6,0.1,2003-04,0.7,2.1,PHO,EU,124.73805009480093,1.0,48.9
2234,1.3,36.70000000000001,3.5,0.1,0.1,0.3,19,0.2,poland,1.8,30.0,1.3,0.371,3.6,0.4,0.6,37,0.0,2.1082,10.3,0.6,1.4,3.1,0.1,2004-05,0.5,2.4,TOT,EU,124.73805009480093,2.0,37.9
2235,0.9,32.6,2.9,0.1,0.2,0.1,19,0.1,poland,1.4,30.0,1.1,0.34700000000000003,3.1,0.5,0.8,16,0.0,2.1082,7.4,0.6,1.3,2.8,0.1,2004-05,0.6,2.0,PHO,EU,124.73805009480093,3.0,36.70000000000001
2236,1.5,39.0,3.9,0.0,0.0,0.5,19,0.2,poland,2.0,30.0,1.5,0.386,4.0,0.3,0.5,21,0.0,2.1082,12.4,0.7,1.5,3.4,0.2,2004-05,0.3,2.7,NOH,EU,124.73805009480093,4.0,38.6
2237,0.3,18.2,1.8,0.0,0.0,0.3,20,0.0,poland,0.8,30.0,0.3,0.182,1.8,0.0,0.3,6,0.0,2.1082,4.7,0.7,0.3,0.7,0.0,2005-06,0.5,1.5,TOT,EU,124.73805009480093,5.0,18.2
2238,0.0,0.0,2.0,0.0,0.0,1.0,20,0.0,poland,1.5,30.0,0.0,0.0,2.0,0.0,0.0,2,0.0,2.1082,8.0,0.5,1.0,0.0,0.0,2005-06,0.5,2.0,NOK,EU,124.73805009480093,6.0,0.0
2239,0.5,28.6,1.8,0.0,0.0,0.0,20,0.0,poland,0.5,30.0,0.5,0.28600000000000003,1.8,0.0,0.5,4,0.0,2.1082,3.0,0.8,0.0,1.0,0.0,2005-06,0.5,1.3,HOU,EU,124.73805009480093,7.0,28.6
2240,1.0,33.300000000000004,3.0,0.0,0.0,0.0,26,0.0,pennsylvania,4.0,102.0,1.0,0.333,3.0,1.0,2.0,1,0.0,2.0828,16.0,1.0,0.0,3.0,1.0,1986-87,1.0,5.0,PHI,US,104.32636917019714,1.0,33.300000000000004
2241,1.0,51.300000000000004,1.9,0.0,0.0,0.1,22,0.8,arkansas,1.5,28.0,1.0,0.513,1.9,0.6,1.0,62,25.0,2.1082,8.5,0.9,1.8,2.6,0.3,1988-89,0.5,2.4,PHO,US,111.13026281173174,1.0,51.300000000000004
2242,1.3,55.7,2.4,0.0,0.0,0.3,23,1.8,arkansas,2.5,28.0,1.3,0.557,2.4,0.9,1.3,74,0.0,2.1082,13.7,1.1,2.3,3.5,0.3,1989-90,0.6,3.7,PHO,US,111.13026281173174,2.0,55.7
2243,1.7,57.99999999999999,3.0,0.0,0.0,0.4,24,2.0,arkansas,3.0,28.0,1.7,0.5770000000000001,3.0,1.5,2.1,63,18.0,2.1082,18.3,1.8,2.7,4.9,0.3,1990-91,0.7,4.8,PHO,US,111.13026281173174,3.0,57.70000000000001
2244,3.1,52.300000000000004,5.9,0.0,0.0,0.5,25,2.5,arkansas,4.6,28.0,3.1,0.522,5.9,1.6,2.0,81,71.0,2.1082,24.3,2.1,3.8,7.7,0.6,1991-92,1.1,6.7,PHO,US,111.13026281173174,4.0,52.2
2245,2.0,42.8,4.7,0.0,0.1,1.1,26,1.9,arkansas,4.1,28.0,2.0,0.425,4.8,1.2,1.6,73,59.0,2.1082,25.5,1.9,3.6,5.3,0.6,1992-93,1.2,6.0,PHI,US,111.13026281173174,5.0,42.6
2246,2.6,47.099999999999994,5.5,0.0,0.0,0.6,27,1.1,arkansas,2.3,28.0,2.6,0.469,5.6,0.9,1.3,82,0.0,2.1082,19.6,1.5,2.3,6.1,0.5,1993-94,1.0,3.8,ATL,US,111.13026281173174,6.0,47.099999999999994
2247,3.9,47.199999999999996,8.2,0.0,0.0,0.9,28,1.8,arkansas,3.7,28.0,3.9,0.473,8.3,1.9,2.3,82,63.0,2.1082,28.5,1.9,3.3,9.7,0.5,1994-95,1.3,5.6,ATL,US,111.13026281173174,7.0,47.4
2248,5.0,44.800000000000004,11.1,0.0,0.1,0.9,29,1.8,arkansas,4.3,28.0,5.0,0.447,11.1,1.8,2.2,71,69.0,2.1082,33.3,2.2,3.4,11.7,0.6,1995-96,1.7,6.4,TOT,US,111.13026281173174,8.0,44.7
2249,5.5,45.6,12.1,0.0,0.1,1.2,29,1.7,arkansas,4.4,28.0,5.5,0.454,12.1,1.9,2.3,51,51.0,2.1082,35.6,2.2,3.5,12.9,0.7,1995-96,1.8,6.5,ATL,US,111.13026281173174,9.0,45.4
2250,3.6,42.0,8.5,0.1,0.1,0.2,29,2.1,arkansas,4.0,28.0,3.6,0.421,8.6,1.5,1.9,20,18.0,2.1082,27.5,2.1,3.2,8.8,0.4,1995-96,1.5,6.1,MIN,US,111.13026281173174,10.0,42.4
2251,2.2,46.400000000000006,4.8,0.0,0.0,0.5,30,0.9,arkansas,3.5,28.0,2.2,0.464,4.8,0.8,1.2,52,52.0,2.1082,23.0,1.8,2.7,5.3,0.5,1996-97,0.8,5.3,MIL,US,111.13026281173174,11.0,46.400000000000006
2252,0.9,38.0,2.5,0.0,0.0,0.3,31,0.5,arkansas,1.7,28.0,0.9,0.378,2.5,0.8,1.0,57,0.0,2.1082,12.1,1.0,1.8,2.7,0.3,1997-98,0.6,2.7,MIL,US,111.13026281173174,12.0,37.8
2253,1.5,32.3,4.7,0.0,0.0,0.6,32,0.6,arkansas,2.9,28.0,1.5,0.32299999999999995,4.7,0.8,1.1,21,13.0,2.1082,18.4,1.6,2.0,3.8,0.2,1998-99,0.8,4.4,CHI,US,111.13026281173174,13.0,32.3
2254,1.5,43.8,3.4,0.0,0.0,0.2,33,0.3,arkansas,2.3,28.0,1.5,0.438,3.4,0.2,0.4,19,10.0,2.1082,12.8,0.8,1.6,3.1,0.4,1999-00,0.3,3.2,NYK,US,111.13026281173174,14.0,43.8
2255,0.4,44.4,0.8,0.0,0.0,0.2,23,0.3,alabama,0.5,48.0,0.4,0.444,0.8,0.3,0.5,11,0.0,2.0828,5.0,0.5,1.3,1.0,0.0,2006-07,0.2,1.0,WAS,US,129.2739791891573,1.0,44.4
2256,1.4,55.7,2.5,0.0,0.0,0.3,23,0.3,illinois,0.8,28.0,1.4,0.551,2.5,0.4,0.7,35,0.0,2.2352,5.1,0.5,1.1,3.2,0.0,1996-97,1.1,1.2,ATL,US,147.41769556658292,1.0,55.1
2257,1.4,41.699999999999996,3.3,0.0,0.0,0.5,24,0.4,illinois,1.9,28.0,1.4,0.417,3.3,1.0,1.8,39,0.0,2.2352,8.8,0.7,1.6,3.7,0.2,1997-98,1.2,2.6,DEN,US,147.41769556658292,2.0,41.699999999999996
2258,1.4,45.2,3.0,0.1,0.7,0.5,23,0.4,france,2.1,55.0,1.5,0.404,3.7,0.8,1.2,24,1.0,2.1082,11.2,1.1,1.8,3.9,0.3,2014-15,0.9,3.2,DEN,EU,99.79044007584076,1.0,42.1
2259,3.1,55.7,5.5,0.2,0.9,0.9,24,0.3,france,3.6,55.0,3.3,0.513,6.4,1.1,1.2,59,15.0,2.1082,17.6,1.3,1.9,7.9,0.2,2015-16,0.9,4.9,DEN,EU,99.79044007584076,2.0,53.0
2260,1.6,48.3,3.4,0.5,1.4,1.0,25,0.1,france,2.6,55.0,2.1,0.44,4.8,0.7,1.0,70,1.0,2.1082,14.0,1.0,1.2,5.4,0.4,2016-17,0.8,3.6,TOT,EU,99.79044007584076,3.0,49.0
2261,1.7,50.6,3.3,0.5,1.6,1.0,25,0.1,france,2.6,55.0,2.2,0.455,4.9,0.7,1.2,50,0.0,2.1082,14.8,1.0,1.4,5.7,0.4,2016-17,0.8,3.7,OKC,EU,99.79044007584076,4.0,51.0
2262,1.6,43.1,3.6,0.3,1.0,1.0,25,0.0,france,2.4,55.0,1.9,0.402,4.6,0.5,0.8,20,1.0,2.1082,12.1,1.1,0.6,4.5,0.4,2016-17,0.8,3.4,CHI,EU,99.79044007584076,5.0,43.5
2263,1.8,53.0,3.4,0.0,0.1,0.7,26,0.1,france,2.0,55.0,1.8,0.516,3.5,0.5,0.9,55,1.0,2.1082,9.7,1.1,0.8,4.1,0.2,2017-18,0.6,3.1,SAS,EU,99.79044007584076,6.0,51.6
2264,1.7,62.5,2.7,0.0,0.0,0.3,28,0.0,louisiana,0.7,84.0,1.7,0.625,2.7,0.7,1.3,3,,2.1336,6.3,0.7,2.0,4.0,0.3,1980-81,0.3,1.3,DET,US,103.41918335132586,1.0,62.5
2265,0.5,60.0,0.9,0.0,0.0,0.3,23,0.2,pennsylvania,1.1,41.0,0.5,0.6,0.9,0.5,0.6,17,0.0,2.1082,4.7,0.5,0.8,1.5,0.2,1997-98,0.1,1.6,ORL,US,108.86229826455354,1.0,60.0
2266,1.6,54.50000000000001,2.9,0.0,0.0,0.2,22,0.3,california,2.0,17.0,1.6,0.545,2.9,1.1,1.5,75,0.0,2.1082,10.4,0.6,2.3,4.3,0.1,1988-89,0.9,2.7,UTA,US,120.20212100044455,1.0,54.50000000000001
2267,1.6,56.3,2.9,0.0,0.0,0.2,23,0.3,california,1.9,17.0,1.6,0.563,2.9,1.1,1.4,77,0.0,2.1082,9.9,0.6,2.0,4.3,0.2,1989-90,0.8,2.5,UTA,US,120.20212100044455,2.0,56.3
2268,1.8,44.6,4.1,0.0,0.0,0.5,24,0.3,california,3.0,17.0,1.8,0.446,4.1,0.9,1.5,72,2.0,2.1082,15.6,1.1,2.7,4.5,0.2,1990-91,1.0,4.1,TOT,US,120.20212100044455,3.0,44.6
2269,1.2,40.6,3.0,0.0,0.0,0.6,24,0.3,california,1.9,17.0,1.2,0.406,3.0,0.5,0.8,32,0.0,2.1082,11.8,0.8,2.2,2.9,0.1,1990-91,0.8,2.7,SAC,US,120.20212100044455,4.0,40.6
2270,2.3,46.5,5.0,0.0,0.0,0.5,24,0.3,california,3.8,17.0,2.3,0.465,5.0,1.2,2.1,40,2.0,2.1082,18.6,1.4,3.1,5.8,0.3,1990-91,1.1,5.2,CHH,US,120.20212100044455,5.0,46.5
2271,1.3,51.6,2.6,0.0,0.0,0.5,25,0.3,california,2.7,17.0,1.3,0.513,2.6,0.6,0.9,59,2.0,2.1082,12.1,0.8,1.9,3.3,0.2,1991-92,0.7,3.5,CHH,US,120.20212100044455,6.0,51.300000000000004
2272,2.0,48.9,4.0,0.0,0.0,1.2,27,0.5,california,2.9,17.0,2.0,0.486,4.0,1.2,1.8,71,36.0,2.1082,16.4,1.1,2.7,5.1,0.3,1993-94,1.2,4.0,PHI,US,120.20212100044455,8.0,48.6
2273,1.5,53.400000000000006,2.9,0.0,0.0,0.2,28,0.3,california,2.2,17.0,1.5,0.527,2.9,0.9,1.3,57,11.0,2.1082,10.9,0.8,2.1,3.9,0.3,1994-95,0.7,3.1,DET,US,120.20212100044455,9.0,52.7
2274,1.0,62.1,1.6,0.0,0.0,0.1,29,0.2,california,1.4,17.0,1.0,0.621,1.6,0.4,0.7,18,8.0,2.1082,8.6,0.4,1.7,2.4,0.1,1995-96,0.6,1.9,DET,US,120.20212100044455,10.0,62.1
2275,0.7,42.4,1.7,0.0,0.0,0.3,30,0.1,california,1.6,17.0,0.7,0.424,1.7,0.3,0.6,20,1.0,2.1082,6.3,0.3,1.8,1.7,0.2,1996-97,0.5,1.8,TOT,US,120.20212100044455,11.0,42.4
2276,0.0,0.0,3.0,0.0,0.0,1.0,30,0.0,california,1.0,17.0,0.0,0.0,3.0,0.0,0.0,1,0.0,2.1082,11.0,0.0,3.0,0.0,0.0,1996-97,0.0,1.0,CHH,US,120.20212100044455,12.0,0.0
2277,0.7,46.7,1.6,0.0,0.0,0.2,30,0.1,california,1.6,17.0,0.7,0.467,1.6,0.3,0.6,19,1.0,2.1082,6.1,0.3,1.7,1.8,0.2,1996-97,0.5,1.8,VAN,US,120.20212100044455,13.0,46.7
2278,3.0,47.199999999999996,6.4,0.0,0.2,1.2,23,0.6,arkansas,4.1,11.0,3.1,0.466,6.6,1.3,1.7,58,38.0,2.0828,20.6,2.0,3.5,7.4,0.5,1985-86,1.3,6.1,CLE,US,97.52247552866255,1.0,46.800000000000004
2279,2.5,45.6,5.6,0.0,0.0,1.0,24,0.6,arkansas,2.4,11.0,2.5,0.455,5.6,1.1,1.5,67,1.0,2.0828,13.0,1.4,2.2,6.1,0.4,1986-87,1.3,3.7,CLE,US,97.52247552866255,2.0,45.5
2280,1.9,42.6,4.5,0.0,0.0,0.7,26,0.6,arkansas,3.3,11.0,1.9,0.422,4.5,0.9,1.2,57,4.0,2.0828,14.7,1.3,2.4,4.8,0.4,1988-89,0.9,4.5,NJN,US,97.52247552866255,4.0,42.199999999999996
2281,0.5,50.0,1.0,0.0,0.0,1.0,26,0.0,california,0.5,,0.5,0.5,1.0,0.0,2.0,2,0.0,2.0828,5.0,0.0,1.5,1.0,0.0,1981-82,0.0,0.5,SDC,US,99.79044007584076,1.0,50.0
2282,0.8,42.3,1.9,0.0,0.0,0.1,20,0.4,ukraine,1.4,5.0,0.8,0.423,1.9,0.5,0.7,42,3.0,2.1590000000000003,8.6,0.9,1.6,2.0,0.1,2013-14,0.6,2.4,PHO,EU,117.93415645326634,1.0,42.3
2283,2.6,50.9,5.1,0.0,0.0,0.5,21,1.5,ukraine,4.5,5.0,2.6,0.507,5.1,1.1,1.5,69,44.0,2.1590000000000003,22.0,2.1,3.1,6.3,0.5,2014-15,1.1,6.6,PHO,EU,117.93415645326634,2.0,50.8
2284,3.4,42.6,7.9,0.0,0.1,1.2,22,0.8,ukraine,5.3,5.0,3.4,0.423,8.0,2.2,3.1,78,46.0,2.1590000000000003,23.3,2.3,2.9,9.0,0.5,2015-16,1.9,7.6,PHO,EU,117.93415645326634,3.0,42.4
